country_code,postal_code_clean,city_raw,city_normalized,city_normalization_confidence,city_normalization_method,city_normalization_note,admin_region,admin_district,latitude,longitude,geonames_places_count,geonames_place_names
CZ,25241,Zlatníky,Zlatníky,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.95195,14.466383,6,Zlatníky | Libeň | Hodkovice | Dolní Břežany | Libeř | Lhota
CZ,25242,Horní Jirčany,Horní Jirčany,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.97394,14.48824,5,Horní Jirčany | Vestec | Osnice | Jesenice | Zdiměřice
CZ,25243,Průhonice,Průhonice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.9996,14.54125,2,Průhonice | Rozkoš
CZ,25244,Dolní Jirčany,Dolní Jirčany,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.9414,14.5237,2,Dolní Jirčany | Psáry
CZ,25245,Ohrobec,Ohrobec,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.92245,14.417325,4,Ohrobec | Zvole | Oleško | Březová
CZ,25246,Vrané nad Vltavou,Vrané nad Vltavou,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.9312,14.3755,2,Vrané nad Vltavou | Skochovice
CZ,25261,Jeneč,Jeneč,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,50.1002,14.21625,2,Jeneč | Dobrovíz
CZ,25262,Únětice,Únětice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,50.1432,14.336125,4,Únětice | Horoměřice | Černý Vůl | Statenice
CZ,25263,Roztoky,Roztoky,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Praha-západ,50.1584,14.3976,1,Roztoky
CZ,25264,Velké Přílepy,Velké Přílepy,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,50.1622,14.2946,6,Velké Přílepy | Svrkyně | Okoř | Noutonice | Lichoceves | Úholičky
CZ,25265,Tursko,Tursko,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,50.196933,14.303467,3,Tursko | Holubice | Kozinec
CZ,25266,Libčice nad Vltavou,Libčice nad Vltavou,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Praha-západ,50.1978,14.3639,1,Libčice nad Vltavou
CZ,25267,Tuchoměřice,Tuchoměřice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Praha-západ,50.1354,14.2822,1,Tuchoměřice
CZ,25268,Číčovice,Číčovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,50.1262,14.247267,3,Číčovice | Středokluky | Kněževes
CZ,25281,Petrov,Petrov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Praha-západ,49.8864,14.4337,1,Petrov
CZ,25282,Hostěradice,Hostěradice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.861175,14.501975,4,Hostěradice | Kamenný Újezdec | Žampach | Kamenný Přívoz
CZ,25301,Chýně,Chýně,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,50.070967,14.242933,3,Chýně | Břve | Hostivice
CZ,25401,Jílové u Prahy,Jílové u Prahy,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.896446,14.492685,13,Jílové u Prahy | Žampach | Skalsko | Bohuliby | Zahořany | Chotouň | Kabáty | Okrouhlo | Studené | Borek | Radlík | Luka pod Medníkem | Pohoří
CZ,25601,Jezero,Jezero,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.786387,14.731509,54,Jezero | Struhařov | Jarkovice | Konopiště | Rousínov | Jírovice | Soběhrdy | Phov | Mezihoří | Okrouhlice | Věřice | Hůrka | Úročnice | Zbožnice | Václavice | Skalice | Žíňany | Býkovice | Petroupec | Žabovřesky
CZ,25701,Křemení,Křemení,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.711096,14.767083,24,Křemení | Postupice | Vrbětín | Sušice | Buchov | Mokliny | Miroslav | Nespery | Pařezí | Jemniště | Holčovice | Pozov | Dobříčkov | Lísek | Čelivo | Lhota Veselka | Městečko | Roubíčkova Lhota | Kamenná Lhota | Věžníčky
CZ,25703,Nosákov,Nosákov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.655548,14.739539,23,Nosákov | Hrzín | Bedřichovice | Broumovice | Podolí | Královna | Vojslavice | Čestín | Čečkov | Vlčkovice | Pazderná Lhota | Otradovice | Hlivín | Jankovská Lhota | Strženec | Žinice | Ratměřice | Skrýšov | Jankov | Slavín
CZ,25706,Hrajovice,Hrajovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.648586,14.819959,22,Hrajovice | Otradov | Zvěstov | Libouň | Veliš | Rejkovice | Kamberk | Bořkovice | Předbořice | Světlá | Vestec | Ondřejovec | Ostrov | Lipiny u Veliše | Šlapánov | Vlastišov | Louňovice pod Blaníkem | Roudný | Laby | Býkovice
CZ,25708,Zdiměřice,Zdiměřice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.603388,14.916159,17,Zdiměřice | Slavětín | Křížov | Daměnice | Pravětice | Řísnice | Lesáky | Načeradec | Vračkovice | Olešná | Karhule | Horní Lhota | Tisek | Buková | Volavka | Dolní Lhota | Novotinky
CZ,25709,Pravonín,Pravonín,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.6356,14.9434,1,Pravonín
CZ,25721,Mrač,Mrač,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.83435,14.6825,2,Mrač | Poříčí nad Sázavou
CZ,25722,Bučina,Bučina,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.84175,14.736472,18,Bučina | Borová Lhota | Zlenice | Čtyřkoly | Hvozdec | Javorník | Čerčany | Doubravice 1.díl | Vranov | Doubravice 2.díl | Bezděkov | Mačovice | Vysoká Lhota | Čistec | Nespeky | Městečko | Vranovská Lhota | Lštění
CZ,25723,Přestavlky u Čerčan,Přestavlky u Čerčan,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.7169,14.7767,2,Přestavlky u Čerčan | Klokočná
CZ,25724,Čakov,Čakov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.852664,14.818629,14,Čakov | Mžižovice | Chocerady | Hvězdonice | Samechov | Vlkovec | Tatouňovice | Vráž | Komorní Hrádek | Údolnice | Vestec | Bělčice | Vodslivy | Ostředek
CZ,25725,Zálesí,Zálesí,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.77085,14.7864,2,Zálesí | Kozmice
CZ,25726,Onšovice,Onšovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.781586,14.882729,21,Onšovice | Drahňovice | Zdebuzeves | Křešice | Libež | Lipiny u Radošovic | Lbosín | Měchnov | Bílkovice | Třemošnice | Divišov | Všechlapy | Šternov | Moravsko | Český Šternberk | Slověnice | Radonice | Radošovice | Litichovice | Třebešice
CZ,25728,Chotýšany,Chotýšany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.7441,14.8146,1,Chotýšany
CZ,25741,Prosečnice,Prosečnice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.835625,14.589983,12,Prosečnice | Bukovany | Zbořený Kostelec | Chrást nad Sázavou | Ledce | Krusičany | Chářovice | Týnec nad Sázavou | Pecerady | Brodce | Podělusy | Chleby
CZ,25742,Dolní Požáry,Dolní Požáry,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.856,14.5574,2,Dolní Požáry | Krhanice
CZ,25744,Jablonná,Jablonná,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.804368,14.50106,25,Jablonná | Vysoký Újezd | Měřín | Nebřich | Břežany | Blaženice | Bělice | Maskovice | Netvořice | Soběšovice | Dunávice | Teletín | Třebsín | Dalešice | Nová Ves | Benice | Všetice | Blažim | Tuchyně | Nedvězí
CZ,25751,Radošovice,Radošovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.69678,14.67148,20,Radošovice | Semovice | Jinošice | Bezejovice | Kobylí a Plchov | Mlýny | Zahořany | Opřetice | Nesvačily | Líštěnec | Jiřín | Jeleneč | Drachkov | Mokrá Lhota | Bystřice | Ouběnice | Tožice | Petrovice | Plchov-Kobylí | Líšno
CZ,25753,Křešice,Křešice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.687276,14.5923,25,Křešice | Sledovice | Slavkov | Sedlečko | Šebáňovice | Zahradnice | Lhotka | Bezmíř | Minartice | Mrvice | Vrchotovy Janovice | Dvůr Semtín | Velká Lhota | Vojkov | Rudoltice | Babice | Strnadice | Radotín | Braštice | Voračice
CZ,25755,Hůrka,Hůrka,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.71512,14.5406,5,Hůrka | Maršovice | Zálesí 2.díl | Zálesí 1.díl | Podmaršovice
CZ,25756,Živohošť,Živohošť,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.736202,14.532833,45,Živohošť | Tloskov | Strážovice | Přibyšice | Dlouhá Lhota | Dubovka | Tisem | Poličany | Neveklov | Hodětice | Hořetice | Libeč | Lhotka | Mstětice | Radslavice | Neštětice | Krchleby | Řehovice | Zhorný | Křečovice
CZ,25762,Kladruby,Kladruby,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.7232,14.95,1,Kladruby
CZ,25763,Chochol,Chochol,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.736062,15.0239,16,Chochol | Trhový Štěpánov | Černýš | Kácovská Lhota | Dubějovice | Dalkovice | Kácovec | Hulice | Chlum | Soušice | Tichonice | Štěpánovská Lhota | Rýzmburk | Střechov nad Sázavou | Sedmpány | Kalná
CZ,25764,Zdislavice,Zdislavice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.6865,14.9745,1,Zdislavice
CZ,25765,Dobříkovice,Dobříkovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.640453,15.048407,30,Dobříkovice | Němčice | Alberovice | Palčice | Sedlice | Borovsko | Otročice | Malá Paseka | Staré Práchňany | Čechtice | Keblov | Nakvasovice | Jeníkov | Loket | Kačerov | Kuňovice | Zhoř | Mnichovice | Černičí | Sudislavice
CZ,25766,Křivsoudov,Křivsoudov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.633,15.0874,1,Křivsoudov
CZ,25768,Dolní Kralovice,Dolní Kralovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.643158,15.173116,19,Dolní Kralovice | Dunice | Tomice I | Všebořice | Brzotice | Děkanovice | Radíkovice | Petrova Lhota | Střítež | Studený | Vraždovy Lhotice | Martinice u Dolních Kralovic | Snět | Vítonice | Dolní Rápotice | Blažejovice | Šetějovice | Bezděkov | Zahrádčice
CZ,25771,Soutice,Soutice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.7261,15.0529,1,Soutice
CZ,25786,Nové Dvory,Nové Dvory,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.597566,14.693052,29,Nové Dvory | Kahlovice | Třetužel | Zálesí | Reksyně | Žibkov | Dolní Borek | Jiřetice | Bořetice | Vestec | Vrchy | Petrovice | Mitrovice | Stupčice | Sedlečko | Lažany | Nasavrky | Malovice | Horní Borek | Barčov
CZ,25787,Střezimíř,Střezimíř,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.532,14.6113,1,Střezimíř
CZ,25788,Červený Újezd,Červený Újezd,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.5554,14.6041,1,Červený Újezd
CZ,25789,Číšťovice,Číšťovice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.661641,14.687345,29,Číšťovice | Durdice | Kouty | Líštěnec | Řikov | Dědkov | Nové Dvory | Ješetice | Velké Heřmanice | Křenovičky | Heřmaničky | Mrákotice | Smilkov | Jíví | Hlaváčkova Lhota | Arnoštovice | Jiříkovec | Plachova Lhota | Zechov | Divišovice
CZ,25791,Bolešín,Bolešín,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.681876,14.719986,37,Bolešín | Náhlík | Horní Dobřejov | Dolní Dobřejov | Malkovice | Moninec | Násilov | Bonkovice | Matějov | Černotice | Kvasejovice | Měšetice | Božetín | Vrchotice | Staré Mitrovice | Nové Dvory | Veletín | Sušetice | Záhoří a Kozinec | Včelákova Lhota
CZ,25792,Prčice,Prčice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Benešov,49.7169,14.7767,1,Prčice
CZ,25801,Hrádek,Hrádek,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.70523,14.912248,23,Hrádek | Petříny | Nemíž | Ctiboř | Krasovice | Psáře | Znosim | Hrazená Lhota | Dub | Rataje | Vracovice | Bolina | Domašín | Řimovice | Dubovka | Tehov | Kondrac | Pavlovice | Hradiště | Malovidy
CZ,25901,Olbramovice Ves,Olbramovice Ves,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Benešov,49.656097,14.642213,30,Olbramovice Ves | Košovice | Mokřany | Kochnov | Votice | Veselka | Hostišov | Lysá | Semtínek | Olbramovice Městečko | Hory | Větrov | Martinice | Zdeboř | Javor | Semtín | Srbice | Kaliště | Vranov | Křenovice
CZ,26101,Dubno,Dubno,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Příbram,49.690994,14.034164,36,Dubno | Příbram VIII | Zdaboř-Příbram V | Žežice | Příbram III | Orlov | Háje | Drahlín | Lazec | Příbram IV | Příbram IX | Jerusalem | Příbram V-Zdaboř | Kozičín | Kardavec | Podlesí | Zavržice | Bytíz | Líha | Občov
CZ,26202,Stará Huť,Stará Huť,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Středočeský kraj,Příbram,49.7823,14.1974,1,Stará Huť
CZ,26203,Senešnice,Senešnice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Středočeský kraj,Praha-západ,49.774063,14.32143,27,Senešnice | Malá Lečice | Prostřední Lhota | Lipí | Mokrovraty | Cholín | Velká Hraštice | Nový Knín | Křížov | Záborná Lhota | Chotilsko | Čím | Sudovice | Krámy | Dražetice | Libčice | Mokrsko | Kozí Hory | Sejcká Lhota | Hněvšín
